age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
48,Private,116833,Assoc-voc,6,Married-af-spouse,Other-service,Husband,Black,Male,0,0,52,Germany,<=50k
82,Private,232611,Bachelors,10,Married-civ-spouse,Sales,Husband,Other,Male,0,0,89,China,<=50k
21,Local-gov,85515,Assoc-acdm,1,Married-spouse-absent,Sales,Husband,Amer-indian-eskimo,Male,0,0,21,Greece,<=50k
35,State-gov,43339,Assoc-voc,5,Married-civ-spouse,Prof-specialty,Wife,Amer-indian-eskimo,Male,0,0,52,England,<=50k
56,Private,126701,Hs-grad,11,Separated,Machine-op-inspct,Husband,Amer-indian-eskimo,Female,0,0,11,Puerto-rico,<=50k
35,State-gov,100490,Assoc-voc,9,Widowed,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,21,Mexico,>50k
75,State-gov,116839,Assoc-acdm,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,86,Philippines,<=50k
56,State-gov,244175,Assoc-voc,2,Widowed,Sales,Other-relative,Asian-pac-islander,Male,0,0,42,El-salvador,<=50k
39,Private,129651,Some-college,6,Married-af-spouse,Adm-clerical,Unmarried,White,Male,0,0,52,?,<=50k
50,Private,135867,Hs-grad,8,Separated,Sales,Husband,White,Male,0,0,17,United-states,<=50k
40,Self-emp-not-inc,154537,Assoc-acdm,10,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0,0,15,Philippines,<=50k
84,Private,32513,Hs-grad,11,Married-af-spouse,Prof-specialty,Husband,Black,Male,0,0,72,Mexico,<=50k
61,State-gov,161880,Hs-grad,9,Divorced,Farming-fishing,Husband,White,Male,23433,0,89,United-states,<=50k
43,State-gov,437489,9th,5,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,41,United-states,>50k
55,Private,197558,Hs-grad,3,Separated,Prof-specialty,Wife,Amer-indian-eskimo,Female,0,3457,32,Vietnam,<=50k
55,Private,437478,Masters,11,Separated,Prof-specialty,Husband,Amer-indian-eskimo,Male,0,0,25,Cuba,<=50k
19,Private,201319,Hs-grad,12,Widowed,Sales,Husband,Amer-indian-eskimo,Male,0,0,11,Philippines,>50k
34,Private,325456,Hs-grad,6,Married-civ-spouse,Craft-repair,Not-in-family,Amer-indian-eskimo,Male,0,0,73,Germany,>50k
61,Federal-gov,188628,Hs-grad,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,73,Japan,<=50k
34,Federal-gov,203363,Masters,6,Separated,Sales,Wife,White,Male,0,0,9,El-salvador,<=50k
75,Private,172564,Assoc-acdm,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,80,Canada,<=50k
84,?,195676,11th,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,98,United-states,<=50k
46,Self-emp-inc,126706,Hs-grad,11,Separated,Other-service,Unmarried,Other,Male,0,0,55,Philippines,<=50k
75,?,29522,Masters,3,Married-civ-spouse,Sales,Husband,White,Female,0,0,21,United-states,>50k
61,Private,52842,Some-college,10,Married-civ-spouse,Sales,Wife,White,Male,0,0,29,Mexico,<=50k
73,Private,181560,Hs-grad,8,Widowed,Armed-forces,Not-in-family,Amer-indian-eskimo,Male,0,0,83,Puerto-rico,>50k
40,State-gov,488020,Bachelors,15,Married-civ-spouse,Prof-specialty,Not-in-family,Other,Male,0,0,84,United-states,<=50k
19,State-gov,181561,Hs-grad,4,Widowed,Adm-clerical,Husband,White,Male,0,0,24,Cuba,<=50k
56,?,244169,Assoc-voc,6,Married-civ-spouse,Exec-managerial,Wife,Asian-pac-islander,Male,0,0,64,England,>50k
48,Private,1037403,Hs-grad,5,Married-spouse-absent,Sales,Other-relative,White,Male,0,0,68,El-salvador,<=50k
89,State-gov,126709,Masters,5,Married-af-spouse,Craft-repair,Unmarried,Other,Male,0,0,59,United-states,<=50k
35,Federal-gov,124009,Masters,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,99,Philippines,<=50k
70,?,258632,Assoc-voc,9,[UNK],Prof-specialty,Husband,White,Male,0,0,54,Cuba,<=50k
50,State-gov,116836,9th,7,Never-married,Prof-specialty,Husband,Asian-pac-islander,Male,0,0,44,Germany,<=50k
63,Private,248557,Hs-grad,7,Never-married,Sales,Not-in-family,Amer-indian-eskimo,Male,0,0,21,Philippines,<=50k
50,?,116833,11th,12,Married-civ-spouse,Sales,Husband,White,Female,0,0,25,South,<=50k
21,?,126701,Assoc-voc,12,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,5,Germany,>50k
